sdss_name,u_url,g_url,r_url,i_url,z_url
301_4198_6_628,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4198/6/frame-u-004198-6-0628.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4198/6/frame-g-004198-6-0628.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4198/6/frame-r-004198-6-0628.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4198/6/frame-i-004198-6-0628.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4198/6/frame-z-004198-6-0628.fits.bz2
301_1904_6_157,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1904/6/frame-u-001904-6-0157.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1904/6/frame-g-001904-6-0157.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1904/6/frame-r-001904-6-0157.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1904/6/frame-i-001904-6-0157.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1904/6/frame-z-001904-6-0157.fits.bz2
301_2964_1_43,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2964/1/frame-u-002964-1-0043.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2964/1/frame-g-002964-1-0043.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2964/1/frame-r-002964-1-0043.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2964/1/frame-i-002964-1-0043.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2964/1/frame-z-002964-1-0043.fits.bz2
301_5042_3_189,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/5042/3/frame-u-005042-3-0189.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/5042/3/frame-g-005042-3-0189.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/5042/3/frame-r-005042-3-0189.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/5042/3/frame-i-005042-3-0189.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/5042/3/frame-z-005042-3-0189.fits.bz2
301_4874_6_512,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4874/6/frame-u-004874-6-0512.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4874/6/frame-g-004874-6-0512.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4874/6/frame-r-004874-6-0512.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4874/6/frame-i-004874-6-0512.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4874/6/frame-z-004874-6-0512.fits.bz2
301_2578_3_143,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2578/3/frame-u-002578-3-0143.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2578/3/frame-g-002578-3-0143.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2578/3/frame-r-002578-3-0143.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2578/3/frame-i-002578-3-0143.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2578/3/frame-z-002578-3-0143.fits.bz2
301_250_3_150,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/250/3/frame-u-000250-3-0150.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/250/3/frame-g-000250-3-0150.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/250/3/frame-r-000250-3-0150.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/250/3/frame-i-000250-3-0150.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/250/3/frame-z-000250-3-0150.fits.bz2
301_4145_3_442,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4145/3/frame-u-004145-3-0442.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4145/3/frame-g-004145-3-0442.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4145/3/frame-r-004145-3-0442.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4145/3/frame-i-004145-3-0442.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4145/3/frame-z-004145-3-0442.fits.bz2
301_2064_2_146,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2064/2/frame-u-002064-2-0146.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2064/2/frame-g-002064-2-0146.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2064/2/frame-r-002064-2-0146.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2064/2/frame-i-002064-2-0146.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2064/2/frame-z-002064-2-0146.fits.bz2
301_2650_2_82,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2650/2/frame-u-002650-2-0082.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2650/2/frame-g-002650-2-0082.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2650/2/frame-r-002650-2-0082.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2650/2/frame-i-002650-2-0082.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2650/2/frame-z-002650-2-0082.fits.bz2
301_5052_2_192,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/5052/2/frame-u-005052-2-0192.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/5052/2/frame-g-005052-2-0192.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/5052/2/frame-r-005052-2-0192.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/5052/2/frame-i-005052-2-0192.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/5052/2/frame-z-005052-2-0192.fits.bz2
301_4207_5_304,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4207/5/frame-u-004207-5-0304.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4207/5/frame-g-004207-5-0304.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4207/5/frame-r-004207-5-0304.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4207/5/frame-i-004207-5-0304.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4207/5/frame-z-004207-5-0304.fits.bz2
301_3360_3_44,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3360/3/frame-u-003360-3-0044.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3360/3/frame-g-003360-3-0044.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3360/3/frame-r-003360-3-0044.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3360/3/frame-i-003360-3-0044.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3360/3/frame-z-003360-3-0044.fits.bz2
301_4633_3_123,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4633/3/frame-u-004633-3-0123.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4633/3/frame-g-004633-3-0123.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4633/3/frame-r-004633-3-0123.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4633/3/frame-i-004633-3-0123.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4633/3/frame-z-004633-3-0123.fits.bz2
301_3903_6_426,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3903/6/frame-u-003903-6-0426.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3903/6/frame-g-003903-6-0426.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3903/6/frame-r-003903-6-0426.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3903/6/frame-i-003903-6-0426.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3903/6/frame-z-003903-6-0426.fits.bz2
301_4858_4_460,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4858/4/frame-u-004858-4-0460.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4858/4/frame-g-004858-4-0460.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4858/4/frame-r-004858-4-0460.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4858/4/frame-i-004858-4-0460.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4858/4/frame-z-004858-4-0460.fits.bz2
301_211_3_35,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/211/3/frame-u-000211-3-0035.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/211/3/frame-g-000211-3-0035.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/211/3/frame-r-000211-3-0035.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/211/3/frame-i-000211-3-0035.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/211/3/frame-z-000211-3-0035.fits.bz2
301_4570_6_266,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4570/6/frame-u-004570-6-0266.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4570/6/frame-g-004570-6-0266.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4570/6/frame-r-004570-6-0266.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4570/6/frame-i-004570-6-0266.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4570/6/frame-z-004570-6-0266.fits.bz2
301_1755_1_683,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1755/1/frame-u-001755-1-0683.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1755/1/frame-g-001755-1-0683.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1755/1/frame-r-001755-1-0683.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1755/1/frame-i-001755-1-0683.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1755/1/frame-z-001755-1-0683.fits.bz2
301_4198_2_619,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4198/2/frame-u-004198-2-0619.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4198/2/frame-g-004198-2-0619.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4198/2/frame-r-004198-2-0619.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4198/2/frame-i-004198-2-0619.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4198/2/frame-z-004198-2-0619.fits.bz2
301_2133_3_52,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2133/3/frame-u-002133-3-0052.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2133/3/frame-g-002133-3-0052.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2133/3/frame-r-002133-3-0052.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2133/3/frame-i-002133-3-0052.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2133/3/frame-z-002133-3-0052.fits.bz2
301_5376_1_58,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/5376/1/frame-u-005376-1-0058.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/5376/1/frame-g-005376-1-0058.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/5376/1/frame-r-005376-1-0058.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/5376/1/frame-i-005376-1-0058.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/5376/1/frame-z-005376-1-0058.fits.bz2
301_4905_6_304,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4905/6/frame-u-004905-6-0304.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4905/6/frame-g-004905-6-0304.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4905/6/frame-r-004905-6-0304.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4905/6/frame-i-004905-6-0304.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4905/6/frame-z-004905-6-0304.fits.bz2
301_7780_4_123,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/7780/4/frame-u-007780-4-0123.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/7780/4/frame-g-007780-4-0123.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/7780/4/frame-r-007780-4-0123.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/7780/4/frame-i-007780-4-0123.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/7780/4/frame-z-007780-4-0123.fits.bz2
301_4552_4_87,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4552/4/frame-u-004552-4-0087.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4552/4/frame-g-004552-4-0087.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4552/4/frame-r-004552-4-0087.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4552/4/frame-i-004552-4-0087.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4552/4/frame-z-004552-4-0087.fits.bz2
301_3367_4_83,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3367/4/frame-u-003367-4-0083.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3367/4/frame-g-003367-4-0083.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3367/4/frame-r-003367-4-0083.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3367/4/frame-i-003367-4-0083.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3367/4/frame-z-003367-4-0083.fits.bz2
301_2820_5_154,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2820/5/frame-u-002820-5-0154.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2820/5/frame-g-002820-5-0154.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2820/5/frame-r-002820-5-0154.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2820/5/frame-i-002820-5-0154.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/2820/5/frame-z-002820-5-0154.fits.bz2
301_250_3_216,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/250/3/frame-u-000250-3-0216.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/250/3/frame-g-000250-3-0216.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/250/3/frame-r-000250-3-0216.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/250/3/frame-i-000250-3-0216.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/250/3/frame-z-000250-3-0216.fits.bz2
301_7912_6_117,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/7912/6/frame-u-007912-6-0117.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/7912/6/frame-g-007912-6-0117.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/7912/6/frame-r-007912-6-0117.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/7912/6/frame-i-007912-6-0117.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/7912/6/frame-z-007912-6-0117.fits.bz2
301_1359_1_57,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1359/1/frame-u-001359-1-0057.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1359/1/frame-g-001359-1-0057.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1359/1/frame-r-001359-1-0057.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1359/1/frame-i-001359-1-0057.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/1359/1/frame-z-001359-1-0057.fits.bz2
301_8062_4_18,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/8062/4/frame-u-008062-4-0018.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/8062/4/frame-g-008062-4-0018.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/8062/4/frame-r-008062-4-0018.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/8062/4/frame-i-008062-4-0018.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/8062/4/frame-z-008062-4-0018.fits.bz2
301_8108_4_56,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/8108/4/frame-u-008108-4-0056.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/8108/4/frame-g-008108-4-0056.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/8108/4/frame-r-008108-4-0056.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/8108/4/frame-i-008108-4-0056.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/8108/4/frame-z-008108-4-0056.fits.bz2
301_3840_6_238,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3840/6/frame-u-003840-6-0238.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3840/6/frame-g-003840-6-0238.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3840/6/frame-r-003840-6-0238.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3840/6/frame-i-003840-6-0238.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3840/6/frame-z-003840-6-0238.fits.bz2
301_3697_5_46,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3697/5/frame-u-003697-5-0046.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3697/5/frame-g-003697-5-0046.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3697/5/frame-r-003697-5-0046.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3697/5/frame-i-003697-5-0046.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3697/5/frame-z-003697-5-0046.fits.bz2
301_4927_3_623,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4927/3/frame-u-004927-3-0623.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4927/3/frame-g-004927-3-0623.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4927/3/frame-r-004927-3-0623.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4927/3/frame-i-004927-3-0623.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/4927/3/frame-z-004927-3-0623.fits.bz2
301_3434_5_418,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3434/5/frame-u-003434-5-0418.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3434/5/frame-g-003434-5-0418.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3434/5/frame-r-003434-5-0418.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3434/5/frame-i-003434-5-0418.fits.bz2,https://dr18.sdss.org/sas/dr18/prior-surveys/sdss4-dr17-eboss/photoObj/frames/301/3434/5/frame-z-003434-5-0418.fits.bz2
