(349.98787082479083, 0.6419387836609629)
(150.27313240118363, 2.6838809554109844)
(149.52965388341977, 1.9316897315450772)
(11.232120020705713, 41.73322184035354)
(149.73597505194655, 2.489322490519939)
(139.04737750503347, 29.85493422369669)
(173.40903163906185, 0.7311787951138161)
(11.383152010004066, -0.021404704790084047)
(40.72371361662635, -0.09885489777298342)
(40.071730170934785, -1.6198904567565648)
(143.36937394510375, 28.79298825148432)
(40.05851778912262, -1.6252249405504529)
(40.88681537142272, -1.1269035688744078)
(40.67588631465979, -0.01928471009492538)
(11.323645015249292, 41.79811597360791)
(345.8701343764759, 0.6057797039618485)
(138.2539531442678, 30.855582536346102)
(28.223488139675727, 0.38628386228298967)
(138.04972109450884, 0.47500368731434894)
(33.07356817310194, 0.44229749532050094)
(28.13145431795181, 0.9681982095749512)
(162.18159079760377, 46.622262895308566)
(23.49986137675107, 30.56553712703183)
(149.07756806157644, 69.58365615421903)
(20.93944384827283, 0.7491863781548965)
(39.59802924015513, -7.933615420205384)
(177.3836318886312, 22.412871582147915)
(347.4014208836002, 0.01250422388292842)
(29.786186167905328, -0.8144621559851853)
(155.45024921532342, 18.092778761737108)
(250.6585969502033, 39.59531208444366)
(187.66785726139722, 12.266036555752066)
(133.48839736600132, 43.86847621843149)
(36.454264433962855, 1.1248044002455428)
(40.44887290736888, -8.403001649474945)
(12.528700868802899, 41.65891129565419)
(118.83206743959168, 34.779777658338894)
(42.506316592867776, -8.446107340838793)
(232.3304753672574, 59.46821480450309)
(150.62967700994332, 20.501967147547788)
(177.51187219361717, 22.435869974727364)
(122.25591523472174, 6.720038378262829)
(38.90740140758971, -0.08705364124231339)
(43.203208573160765, 0.6629722655831943)
(54.73635628278524, -0.08779118951906942)
(161.19962369750866, 21.52838801976371)
(150.75369175166125, 1.8242001624062283)
(250.65029115242854, -9.71899210346831)
(11.1894717771539, 40.94632251397023)
(150.3960019682544, 2.859489305603517)
(43.16661518484724, 0.6732087074482515)
(345.8701343764759, 0.6057797039618485)
(11.308542144953725, 41.63161278925929)
(132.24043326018887, 44.8646628901507)
(334.46317684441107, 0.3532377280496452)
(10.850729343626279, 41.49964421682915)
(29.78618616405418, -0.8144584556025837)
(146.764542817902, 10.10721387809582)
(144.4343772203872, 23.157349056550817)
(122.37170431537871, 19.648741626557637)
(146.1155286693631, 4.492623233140748)
(195.08313067533396, 28.163015135220817)
(40.67025017607822, -0.0047774261381632035)
(139.86462676595556, 27.337079559782392)
(11.940107025438536, -0.008104954419926154)
(150.1031753880294, 2.4247436757673313)
(11.240344270538323, 41.769767669829456)
(155.93652226087087, 42.1657856053017)
(5.643655972044592, 0.3511476995711044)
(355.28828876264964, 0.008307070303345052)
(137.6975742592491, 54.34940302687556)
(54.73635628278524, -0.08779118951906942)
(118.82664520013137, 34.76585573847334)
(29.78618616405418, -0.8144584556025837)
